transaction_id,record_number,origin_node_type,origin_host_name,origin_operator_id,host_name,local_sequence_number,current_service_class,voucher_based_refill,transaction_type,transaction_code,transaction_currency,refill_type,segmentation_id,voucher_group_id,account_currency,voucher_agent,origin_timestamp,transaction_timestamp,subscriber_number,account_number,voucher_serial_number,transaction_amount,source_file_path,processed_at
TXN1008986,8987,ADM,CMB,1003,HAAIR4,98394051,300,true,0000000001,VREFL,DJF,0,400,v1,DJF,AgentB,2024-11-09 14:42:00,2024-11-09 14:42:00,77748568,77748568,8156424489488,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1008987,8988,INT,CMC,1001,HAAIR2,96750650,400,false,0000000003,DATA,DJF,0,400,v1,DJF,Evatis,2024-03-30 12:35:00,2024-03-30 12:35:00,77143762,77143762,2416493860951,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1008988,8989,ADM,CMB,1003,HAAIR1,82503899,300,false,0000000003,VREFL,DJF,1,200,v3,DJF,AgentA,2024-03-09 23:57:00,2024-03-09 23:57:00,77082873,77082873,2024288365371,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1008989,8990,INT,CMC,1002,HAAIR4,49982076,100,true,0000000002,TOPUP,DJF,0,100,v1,DJF,Evatis,2024-09-29 09:27:00,2024-09-29 09:27:00,77253243,77253243,4489391408221,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1008990,8991,INT,CMC,1001,HAAIR2,51350461,300,true,0000000003,TOPUP,DJF,1,200,v2,DJF,AgentB,2024-07-13 23:12:00,2024-07-13 23:12:00,77791234,77791234,9596145696550,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1008991,8992,ADM,CMB,1001,HAAIR4,19216686,300,true,0000000003,VREFL,DJF,0,500,v1,DJF,AgentB,2024-07-23 20:56:00,2024-07-23 20:56:00,77660329,77660329,7056960719228,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1008992,8993,EXT,CMC,1002,HAAIR3,42726475,100,false,0000000001,VREFL,DJF,0,400,v2,DJF,Evatis,2024-05-03 01:37:00,2024-05-03 01:37:00,77061859,77061859,1784772092896,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1008993,8994,INT,CMA,1001,HAAIR4,46356628,400,true,0000000002,TOPUP,DJF,0,100,v2,DJF,AgentA,2024-07-15 09:26:00,2024-07-15 09:26:00,77675008,77675008,3902071566267,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1008994,8995,ADM,CMC,1001,HAAIR4,72975079,200,false,0000000003,VREFL,DJF,1,300,v1,DJF,AgentA,2024-04-13 20:39:00,2024-04-13 20:39:00,77061542,77061542,8788191493147,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1008995,8996,INT,CMA,1002,HAAIR4,76457356,500,false,0000000003,TOPUP,DJF,0,400,v3,DJF,AgentA,2024-08-16 01:15:00,2024-08-16 01:15:00,77608826,77608826,3670900091404,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1008996,8997,EXT,CMB,1003,HAAIR3,86905414,400,false,0000000001,DATA,DJF,0,100,v2,DJF,AgentA,2024-01-15 11:19:00,2024-01-15 11:19:00,77441833,77441833,3894050863550,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1008997,8998,EXT,CMB,1003,HAAIR4,83420108,100,false,0000000001,VREFL,DJF,0,500,v1,DJF,Evatis,2024-11-25 01:42:00,2024-11-25 01:42:00,77082402,77082402,7437462916757,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1008998,8999,ADM,CMA,1001,HAAIR2,32514384,300,true,0000000002,VREFL,DJF,0,200,v2,DJF,AgentA,2024-12-29 18:04:00,2024-12-29 18:04:00,77012020,77012020,3878183575983,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1008999,9000,INT,CMC,1002,HAAIR4,97550828,200,true,0000000002,TOPUP,DJF,0,100,v3,DJF,Evatis,2024-03-11 10:36:00,2024-03-11 10:36:00,77569866,77569866,4145334469781,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009000,9001,INT,CMA,1003,HAAIR2,68673759,300,true,0000000002,VREFL,DJF,1,100,v3,DJF,AgentA,2024-03-22 04:22:00,2024-03-22 04:22:00,77893229,77893229,8998485592374,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009001,9002,INT,CMA,1003,HAAIR4,31989468,500,true,0000000001,VREFL,DJF,1,400,v3,DJF,AgentA,2024-09-30 23:00:00,2024-09-30 23:00:00,77863323,77863323,3917910514819,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009002,9003,INT,CMB,1001,HAAIR4,39147709,100,true,0000000001,DATA,DJF,0,100,v2,DJF,Evatis,2024-02-06 05:34:00,2024-02-06 05:34:00,77267334,77267334,4576422724208,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009003,9004,ADM,CMA,1003,HAAIR4,74144925,200,false,0000000001,TOPUP,DJF,1,500,v2,DJF,Evatis,2024-09-01 09:33:00,2024-09-01 09:33:00,77243789,77243789,1554904742865,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009004,9005,EXT,CMC,1002,HAAIR1,52608397,400,false,0000000001,VREFL,DJF,0,300,v2,DJF,Evatis,2024-08-13 05:37:00,2024-08-13 05:37:00,77473428,77473428,9255699498935,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009005,9006,ADM,CMA,1003,HAAIR1,70080564,400,true,0000000002,DATA,DJF,1,500,v3,DJF,AgentB,2024-04-17 02:40:00,2024-04-17 02:40:00,77179461,77179461,7852057252290,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009006,9007,INT,CMB,1002,HAAIR3,79200905,100,false,0000000002,DATA,DJF,0,100,v1,DJF,Evatis,2024-01-14 06:33:00,2024-01-14 06:33:00,77738787,77738787,5142170457341,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009007,9008,INT,CMC,1002,HAAIR2,10534983,100,false,0000000002,DATA,DJF,0,300,v2,DJF,AgentB,2024-12-12 07:08:00,2024-12-12 07:08:00,77818144,77818144,5130399609565,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009008,9009,EXT,CMB,1001,HAAIR3,75055134,300,true,0000000001,VREFL,DJF,0,500,v1,DJF,Evatis,2024-04-19 03:30:00,2024-04-19 03:30:00,77480902,77480902,7344532731162,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009009,9010,INT,CMA,1003,HAAIR2,84386949,200,false,0000000001,TOPUP,DJF,0,300,v2,DJF,Evatis,2024-01-26 03:58:00,2024-01-26 03:58:00,77524284,77524284,6719684360889,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009010,9011,ADM,CMA,1001,HAAIR3,61181522,500,false,0000000001,DATA,DJF,0,400,v1,DJF,Evatis,2024-08-13 17:18:00,2024-08-13 17:18:00,77432060,77432060,1388084958013,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009011,9012,ADM,CMB,1003,HAAIR3,33201142,100,true,0000000001,VREFL,DJF,0,100,v2,DJF,AgentB,2024-08-30 20:00:00,2024-08-30 20:00:00,77920379,77920379,3500687640499,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009012,9013,EXT,CMB,1001,HAAIR4,10632338,200,false,0000000003,TOPUP,DJF,0,300,v1,DJF,AgentB,2024-08-26 14:39:00,2024-08-26 14:39:00,77933022,77933022,9530651965756,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009013,9014,ADM,CMC,1001,HAAIR4,94221451,100,true,0000000002,TOPUP,DJF,1,200,v1,DJF,AgentB,2024-07-23 11:26:00,2024-07-23 11:26:00,77452826,77452826,3789816279857,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009014,9015,ADM,CMB,1001,HAAIR4,43471860,100,false,0000000002,DATA,DJF,1,400,v3,DJF,Evatis,2024-12-04 04:40:00,2024-12-04 04:40:00,77972822,77972822,2694887086960,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009015,9016,ADM,CMB,1003,HAAIR4,24756543,400,false,0000000003,VREFL,DJF,1,100,v3,DJF,Evatis,2024-09-30 06:24:00,2024-09-30 06:24:00,77155520,77155520,9092836197533,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009016,9017,ADM,CMA,1001,HAAIR4,76382705,200,true,0000000002,DATA,DJF,0,400,v2,DJF,AgentB,2024-07-25 17:53:00,2024-07-25 17:53:00,77862888,77862888,9721680004137,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009017,9018,INT,CMA,1002,HAAIR3,55134585,400,false,0000000001,TOPUP,DJF,0,200,v1,DJF,AgentB,2024-11-07 06:24:00,2024-11-07 06:24:00,77323929,77323929,9946460497196,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009018,9019,ADM,CMB,1003,HAAIR2,34964851,400,false,0000000002,VREFL,DJF,1,100,v3,DJF,Evatis,2024-08-16 23:45:00,2024-08-16 23:45:00,77181283,77181283,6362336398830,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009019,9020,EXT,CMB,1002,HAAIR1,97437137,200,true,0000000001,DATA,DJF,1,400,v1,DJF,AgentA,2024-05-16 09:35:00,2024-05-16 09:35:00,77822456,77822456,4879818597707,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009020,9021,EXT,CMA,1001,HAAIR1,22219830,400,false,0000000001,TOPUP,DJF,1,400,v1,DJF,AgentB,2024-03-15 22:47:00,2024-03-15 22:47:00,77432674,77432674,9445252180674,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009021,9022,ADM,CMC,1001,HAAIR2,72265608,300,false,0000000001,VREFL,DJF,0,300,v3,DJF,Evatis,2024-05-05 13:01:00,2024-05-05 13:01:00,77557105,77557105,3430485388424,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009022,9023,EXT,CMC,1002,HAAIR1,11325562,500,true,0000000003,VREFL,DJF,1,300,v3,DJF,AgentA,2024-05-25 12:38:00,2024-05-25 12:38:00,77299886,77299886,1600536670759,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009023,9024,ADM,CMC,1001,HAAIR3,93618437,500,true,0000000002,DATA,DJF,0,400,v2,DJF,AgentA,2024-12-24 07:14:00,2024-12-24 07:14:00,77334644,77334644,6968914767087,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009024,9025,EXT,CMC,1003,HAAIR2,51036672,300,false,0000000001,DATA,DJF,1,300,v2,DJF,AgentB,2024-08-21 19:32:00,2024-08-21 19:32:00,77505282,77505282,8632977977420,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009025,9026,EXT,CMA,1002,HAAIR2,74884137,100,false,0000000002,TOPUP,DJF,1,100,v1,DJF,Evatis,2024-07-26 06:05:00,2024-07-26 06:05:00,77870645,77870645,8321636857219,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009026,9027,ADM,CMB,1003,HAAIR1,91588199,400,true,0000000003,DATA,DJF,1,300,v3,DJF,Evatis,2024-01-10 14:59:00,2024-01-10 14:59:00,77210867,77210867,3020467998467,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009027,9028,ADM,CMC,1003,HAAIR1,31255004,500,false,0000000002,VREFL,DJF,1,100,v1,DJF,AgentB,2024-02-28 13:33:00,2024-02-28 13:33:00,77057513,77057513,6894972402780,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009028,9029,INT,CMA,1003,HAAIR3,85925430,200,true,0000000002,DATA,DJF,0,100,v1,DJF,AgentB,2024-01-01 09:21:00,2024-01-01 09:21:00,77703636,77703636,5096044802026,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009029,9030,ADM,CMB,1001,HAAIR4,61346096,100,false,0000000002,VREFL,DJF,1,100,v1,DJF,Evatis,2024-12-24 21:35:00,2024-12-24 21:35:00,77575645,77575645,7080279762847,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009030,9031,ADM,CMC,1001,HAAIR2,45234658,500,true,0000000002,TOPUP,DJF,0,100,v2,DJF,AgentA,2024-01-06 15:32:00,2024-01-06 15:32:00,77101116,77101116,9185523969619,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009031,9032,INT,CMB,1002,HAAIR4,60689122,400,true,0000000003,DATA,DJF,0,400,v3,DJF,AgentB,2024-03-31 03:50:00,2024-03-31 03:50:00,77147006,77147006,1166068557484,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009032,9033,ADM,CMC,1002,HAAIR1,29866653,500,true,0000000002,VREFL,DJF,0,500,v1,DJF,Evatis,2024-04-02 11:09:00,2024-04-02 11:09:00,77621605,77621605,6153460443537,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009033,9034,ADM,CMB,1003,HAAIR2,29895586,400,true,0000000001,TOPUP,DJF,0,500,v3,DJF,AgentA,2024-02-11 22:17:00,2024-02-11 22:17:00,77963625,77963625,4257891184869,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009034,9035,INT,CMC,1001,HAAIR4,28308670,100,false,0000000003,VREFL,DJF,0,100,v1,DJF,AgentA,2024-07-10 19:37:00,2024-07-10 19:37:00,77931705,77931705,5763287300879,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009035,9036,ADM,CMC,1001,HAAIR3,13738086,300,false,0000000002,TOPUP,DJF,1,500,v2,DJF,AgentA,2024-06-14 11:39:00,2024-06-14 11:39:00,77170589,77170589,7349376038097,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009036,9037,ADM,CMB,1001,HAAIR3,53038634,400,true,0000000002,DATA,DJF,1,100,v3,DJF,AgentA,2024-12-23 22:54:00,2024-12-23 22:54:00,77123929,77123929,6156529589885,5000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009037,9038,INT,CMB,1002,HAAIR3,66838431,400,true,0000000001,TOPUP,DJF,1,500,v1,DJF,AgentA,2024-01-27 02:39:00,2024-01-27 02:39:00,77430853,77430853,2730840087506,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009038,9039,INT,CMB,1001,HAAIR2,76769476,100,true,0000000003,VREFL,DJF,1,200,v1,DJF,Evatis,2024-07-06 02:51:00,2024-07-06 02:51:00,77349654,77349654,5933926490773,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009039,9040,EXT,CMA,1003,HAAIR2,17002363,100,false,0000000003,VREFL,DJF,0,300,v3,DJF,Evatis,2024-09-30 11:09:00,2024-09-30 11:09:00,77313222,77313222,6630569012365,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009040,9041,ADM,CMA,1003,HAAIR2,15332129,200,true,0000000001,TOPUP,DJF,1,500,v1,DJF,AgentA,2024-08-21 14:36:00,2024-08-21 14:36:00,77004990,77004990,7724847192926,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009041,9042,EXT,CMB,1003,HAAIR2,54741534,100,false,0000000002,DATA,DJF,1,100,v3,DJF,Evatis,2024-07-29 19:09:00,2024-07-29 19:09:00,77905308,77905308,5466987379675,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009042,9043,EXT,CMA,1001,HAAIR2,51896045,500,false,0000000002,VREFL,DJF,1,300,v3,DJF,Evatis,2024-02-20 12:36:00,2024-02-20 12:36:00,77338411,77338411,8017821754685,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009043,9044,INT,CMC,1003,HAAIR4,32361952,400,true,0000000003,DATA,DJF,0,300,v2,DJF,Evatis,2024-01-07 15:20:00,2024-01-07 15:20:00,77606611,77606611,8767653369532,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009044,9045,ADM,CMB,1003,HAAIR4,68739331,300,false,0000000003,TOPUP,DJF,1,400,v3,DJF,AgentB,2024-09-19 11:10:00,2024-09-19 11:10:00,77852426,77852426,9271124808687,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009045,9046,ADM,CMA,1002,HAAIR3,89026573,100,false,0000000002,TOPUP,DJF,0,400,v3,DJF,AgentA,2024-09-19 12:23:00,2024-09-19 12:23:00,77344197,77344197,2781385126301,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009046,9047,INT,CMB,1002,HAAIR4,86431635,400,true,0000000001,VREFL,DJF,0,500,v3,DJF,AgentA,2024-03-05 20:42:00,2024-03-05 20:42:00,77144083,77144083,5647410762568,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009047,9048,EXT,CMC,1001,HAAIR4,98591024,300,false,0000000001,VREFL,DJF,1,400,v1,DJF,Evatis,2024-02-26 01:22:00,2024-02-26 01:22:00,77299697,77299697,4570989421984,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009048,9049,INT,CMC,1001,HAAIR3,57605059,200,true,0000000002,DATA,DJF,0,100,v3,DJF,Evatis,2024-01-19 18:48:00,2024-01-19 18:48:00,77138461,77138461,5407928703196,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009049,9050,ADM,CMA,1001,HAAIR3,82420369,500,false,0000000001,TOPUP,DJF,1,400,v2,DJF,Evatis,2024-03-18 18:51:00,2024-03-18 18:51:00,77962639,77962639,6389818182452,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009050,9051,INT,CMC,1001,HAAIR1,55037975,200,true,0000000003,DATA,DJF,1,200,v3,DJF,AgentB,2024-10-08 14:50:00,2024-10-08 14:50:00,77879535,77879535,4831105829160,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009051,9052,ADM,CMB,1001,HAAIR3,60666906,100,false,0000000002,DATA,DJF,1,500,v1,DJF,AgentB,2024-11-11 17:24:00,2024-11-11 17:24:00,77646135,77646135,8480176099598,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009052,9053,EXT,CMA,1002,HAAIR4,44572412,500,false,0000000001,DATA,DJF,0,300,v2,DJF,AgentA,2024-08-22 00:05:00,2024-08-22 00:05:00,77384416,77384416,2058966923762,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009053,9054,ADM,CMB,1002,HAAIR2,36897727,200,false,0000000001,TOPUP,DJF,1,300,v3,DJF,AgentA,2024-05-27 20:05:00,2024-05-27 20:05:00,77739534,77739534,5261373594715,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009054,9055,EXT,CMB,1002,HAAIR3,31217432,400,true,0000000003,TOPUP,DJF,1,200,v1,DJF,AgentB,2024-02-06 01:33:00,2024-02-06 01:33:00,77226783,77226783,2145675544716,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009055,9056,EXT,CMB,1003,HAAIR1,88235204,100,false,0000000003,DATA,DJF,1,100,v3,DJF,AgentB,2024-10-27 16:53:00,2024-10-27 16:53:00,77977236,77977236,7218275109562,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009056,9057,ADM,CMC,1003,HAAIR4,52858349,200,false,0000000002,DATA,DJF,1,300,v3,DJF,AgentB,2024-12-12 06:02:00,2024-12-12 06:02:00,77906210,77906210,1958689799861,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009057,9058,ADM,CMB,1002,HAAIR1,80952979,500,false,0000000003,DATA,DJF,1,200,v2,DJF,AgentA,2024-12-20 11:18:00,2024-12-20 11:18:00,77659381,77659381,1260083571033,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009058,9059,EXT,CMC,1002,HAAIR1,51977634,500,true,0000000003,TOPUP,DJF,1,400,v3,DJF,AgentA,2024-02-02 17:58:00,2024-02-02 17:58:00,77466023,77466023,3998358838121,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009059,9060,INT,CMB,1001,HAAIR4,99871749,300,true,0000000002,TOPUP,DJF,0,500,v3,DJF,AgentA,2024-12-04 04:25:00,2024-12-04 04:25:00,77425600,77425600,4300963959935,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009060,9061,ADM,CMC,1002,HAAIR1,99671002,500,true,0000000001,TOPUP,DJF,0,200,v2,DJF,Evatis,2024-01-20 04:42:00,2024-01-20 04:42:00,77060569,77060569,3345219591889,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009061,9062,EXT,CMC,1001,HAAIR4,41763931,500,false,0000000003,DATA,DJF,0,200,v1,DJF,AgentA,2024-11-10 09:24:00,2024-11-10 09:24:00,77300147,77300147,2629385134251,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009062,9063,EXT,CMC,1002,HAAIR1,73640778,100,false,0000000002,TOPUP,DJF,1,400,v3,DJF,Evatis,2024-03-23 21:48:00,2024-03-23 21:48:00,77080611,77080611,3015939246259,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009063,9064,INT,CMB,1001,HAAIR2,35973768,500,true,0000000003,DATA,DJF,0,100,v3,DJF,AgentA,2024-02-21 03:16:00,2024-02-21 03:16:00,77155098,77155098,1826838179455,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009064,9065,ADM,CMB,1002,HAAIR3,44739891,300,true,0000000003,VREFL,DJF,1,400,v3,DJF,AgentA,2024-07-23 10:34:00,2024-07-23 10:34:00,77351861,77351861,8709172050553,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009065,9066,EXT,CMC,1001,HAAIR2,79900818,500,false,0000000001,DATA,DJF,0,400,v2,DJF,AgentA,2024-11-01 04:44:00,2024-11-01 04:44:00,77280144,77280144,7361280779695,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009066,9067,INT,CMB,1003,HAAIR2,36372198,300,false,0000000003,TOPUP,DJF,0,300,v3,DJF,Evatis,2024-12-04 15:31:00,2024-12-04 15:31:00,77991679,77991679,9776932571790,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009067,9068,EXT,CMC,1003,HAAIR1,23958389,400,false,0000000003,VREFL,DJF,0,200,v1,DJF,AgentB,2024-10-07 19:38:00,2024-10-07 19:38:00,77818491,77818491,6938955789853,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009068,9069,ADM,CMB,1001,HAAIR3,21217492,300,true,0000000003,VREFL,DJF,1,200,v2,DJF,Evatis,2024-05-28 07:25:00,2024-05-28 07:25:00,77974606,77974606,6129286888445,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
